title,destination,transport,duration_days,duration_nights,departure_date,price_bgn,price_eur,phone_numbers,itinerary,image_url,source_url,promo_price,deposit_text,min_participants,price_includes,price_excludes,required_documents
"РИО ДЕ ЖАНЕЙРО, ИГУАСУ и БУЕНОС АЙРЕС - ПОТВЪРДЕНА ГРУПА! ЖЕНА ЗА КОМБИНАЦИЯ!","РИО ДЕ ЖАНЕЙРО, водопадите ИГУАСУ, БУЕНОС АЙРЕС",Самолет,15,12,21.10.2025,6749.0,3451.0,"02 988 38 67, 02 980 29 56, 0885/355 987","1 ДЕН – 21.10.2025 Среща в 05.00 ч. на летище София, Терминал 2. Полет София – Рим в 07.00ч. Пристигане в Рим в 07.55ч. В 21.55ч. полет Рим – Рио де Жанейро.

2 ДЕН –22.10.2025 Пристигане в Рио де Жанейро в 04.55ч. сутринта. Трансфер до хотел.
Свободно време за първи впечатления от града. Нощувка в Рио де Жанейро.

3 ДЕН –23.10.2025 Закуска. Започваме нашата туристическа обиколка “Един ден в Рио” с местен екскурзовод и превод на български език - забележителностите в центъра на града, сградата на Градския театър и на Кметството, сградата на „Банко ду Бразил” и др., кварталите Копакабана, Ипанема, Леблон. Разбира се, най-вълнуващото място, което предстои да посетим е в планината Сера де Кариока, част от Националния парк Тиджука. Тук на хълма Корковадо е разположена статуята на Исус Христос – величественият  символ на града. В този момент, оставяме емоцията във ваши ръце!  Разглеждане на сатдион Маракана отвън. Обяд в ресторант в квартала Копакабана или Ипанема, за да опитаме типичните ястия за Бразилия. След чаша бразилско кафе за освежаване,  ще отидем на другото  емблематично място в Рио -  „Захарната глава”. До там ще се изкачим с два кабинкови лифта и пред нас ще се открие най-красивата гледка към залива Гуанабара, в който живописно е разположен градът. Следва посещение на чаровния квартал Санта Тереза, с криволичещи улици с елегантни стари имения, в много от които се помещават шикозни бутикови хотели, барове или романтични ресторанти с изглед към залива. Има много ателиета на художници, музей на европейско и бразилско изкуство, и парк „Руини“ с художествена галерия, построена около руините на имение. В Санта Тереза се намира и интерсния музей „Museu da Chacara do Céu“, открит през 1972 г. и включва произведения на Пикасо, Дали, Моне и известни художници плюс китайски скулптури от династията Шунг, модерни скулптури на бразилски художници, бразилски картини, включително Ди Кавалканти и Портинари и редица пейзажни картини, включващи старото Рио. Музеят е имение, което заема 18 хиляди квадратни метра. Построена е през 1957 г. от Владимир Алвес де Соуса. Можем да завършим деня с танци и да отидем на изключително интересното шоу „Ginga Tropical“*.  Веселието е  на макс и сред пъстрата смесица от различни националности, ще се насладите на бразилски ритми с  пищни  костюми, ще можете  дори да вземете и своя урок по самба. Настина ще усетите Бразилския темперамент с цялата му сила! Нощувка в Рио де Жанейро.

4 ДЕН –24.10.2025 Закуска. Свободен  ден  с  възможност  за  плаж  или по желание – Полудневна екскурзия до чаровното градче Нитерой, по време на което ще пресечете залива Гуанабара по най-дългия мост . Ще научите за старата столица на щата Рио и как името идва от местния език тупи. По време на обиколката ще посетите центъра на Niterói и Niemeyer Way,което е една поредица от творби на известния архитект Оскар Нимайер. Обекти като популярния театър на Оскар Нимайер, фондация Оскар Нимайер и мемориалът на Роберто Силвейра се простират на 11 километра в крайбрежните квартали на града. Ще посетите площад Жуселино Кубичек, по желание може да посетите музея за съвременно изкуство Niterói, известен сред местните като „MAC“ . Насладете се на интересната и изобретателна форма на това, което се смята за едно от най-великите произведения на Нимайер. В края на екскурзията ще направите спирка на рибния пазар São Pedro, където се предлага прясна риба и морски дарове*.   Връщане в Рио де Жанейро. По желание посещение на  Ботаническата градина в Рио*. Вечерта -разходка,шопинг, коктейл.... кой-каквото пожелае. Нощувка в Рио де Жанейро.

5 ДЕН –25.10.2025  Закуска.  Свободен ден в Рио де Жанейро или по желание и срещу допълнително заплащане – еднодневна екскурзия до Петрополис с исторически привкус и  включен обяд*. Петрополис е община в Югоизточна Бразилия, където се намира бившата лятна Резиденция на двамата бразилски императори Педро І и Педро ІІ и затова е наречен „Имперския град”. Следва разглеждане на Двореца и китното градче Петрополис, което ще ви даде още един поглед към многоликата Бразилия Връщане в хотела в Рио към 16.00 ч.  След обяд по желание може да посетите площад Мауа, едно от най-красивите и пешеходни обществени места в града. Това е идеалното място за  снимки на залеза, или просто да се любувате на пейзажа. Тук можете също да посетите страхотни музеи като Музеят на утрешния ден или  Музеят на изкуствата. Площадът е част от Porto Maravilha, проект, който съживи доста атрактивно  центъра на Рио. Нощувка в Рио де Жанейро.

6 ДЕН –26.10.2025 Закуска. Закуска. Свободно време за лични интереси, при желание и възможност във времето може да посетите:
- Стадион Маракана отвътре, ще имате възможност да влезете в съблекалните и вътре в стадиона (транспорт и вход се заплащат допълнително на място).
- Преставителния магазин на фабриката за скъпоценни камъни „Щерн“. Днес ще напуснем очарователния Рио де Жанейро и ще отпътуваме за водопадите Игуасу. Трансфер до хотела и нощувка  от бразилска страна на водопада.

7 ДЕН – 27.10.2025 Закуска. Следва посещение на впечатляващите водопади от бразилска страна.  Те са образувани  преди 120 милиона години и са най-големите водопади в света В зависимост от наличието на вода в  реката, броят на водопадите варира от 150 до 300, а височината им е между 40 и 82 метра.Количеството на водата, която се спуска,  достига от  500 до 6500 м3 в секунда. И тяхната форма е също уникална - подкова с дължина 2700 м. Досегът с този природен спектакъл , гарантирано ще ви донесе поредното прекрасното изживяване в това пътуване. Имате и възможност за участие в макуку сафари - разходка с моторница под водопадите, или да полетите над тях с хеликоптер, което вече си е истинско приключение*. След това ще посетим и Птичия парк, където ще видим на живо най-интересните птичи представители от фауната на Южна Америка. Вечерта може да завърши с много веселие на шоу- програма с типичните танци на Бразилия, Парагвай, Аржентина и включена вечеря с най-вкусните стекове в света*. Нощувка в Игуасу от бразилска страна.

8 ДЕН –28.10.2025 Закуска. От аржентинска страна започва нашата разходка сред водната феерия на този удивителен природен феномен – водопадите Игуасу. Впечатляващото Дяволско гърло ще ви остави без дъх, ще се разходим и над самите каскади на водопадите. След това ще отидем до Тройната граница между Бразилия, Аржентина и Парагвай, където се намира Пирамидата, символизираща трите страни.  От мястото се открива и красива панорамна гледка към р.Парана. Нощувка в Игуасу от аржентинска страна.

9 ДЕН –29.10.2025 Закуска. Трансфер до летище за полет Игуасу-Буенос Айрес. Пристигане в Буенос Айрес. Трансфер до хотел. Свободно време за първи впечатления от най-европейския град на Латинска Америка.  По желание може да се включите в  едно интересно преживяване - екскурзия с корабче по делтата на р.Парана*. Пътува се с автобус до гр.Тигре, откъдето се прави разходка с корабче. Очаква ви едно изключително приятно плаване между острови с хубави вили и къщи по ръкавите на делтата, за да добиете представа как живеят хората извън континенталната част. В 12.30ч.  ще се върнем обратно в Буенос Айрес. Имате възможност за разходка в централанта част на града с пешеходната улица „Флорида’’, където ще се насладите на танцуващи по площадите майстори на аржентинското танго, на редица красиви сгради и множество магазини.  Не пропускайте да изпиете чаша кафе в Café Tortoni, открито през 1858 г., средище на културния и политически елит, днес обявено за Национален исторически паметник на Аржентина.  Не пропускайте и другото уникално място  - една от най-големите книжарници в Южна Америка, обявена през 2019 г. от Нешънъл Географик за най-красивата книжарница в света. В сградата с името Еl Ateneo Grand Splendid през 1919 година е открит театър Teatro Gran Splendid. През 2000 година, невероятната със своята архитектура сграда, е преустроена в книжарница, като е запазен изключителният интериор с ложите,  сцената,  и балконите  с оригиналната орнаментика. Представете си -  местата за публиката са превърнати в ....рафтове за книги. Уникално е ! Нощувка в Буенос Айрес.

10 ДЕН –30.10.2025  Закуска. В 09.00 ч.  ще започне нашата  панорамна  туристическа обиколка  на  Буенос  Айрес. Като начало започваме с  чаровния квартал „Ла Бока”, най-големият типично италиански район, където много артисти и художници предлагат своите великолепни творби, а всяка събота и неделя тук има пазар на художествени произведения и рисунки. Ще се разходим по колоритната пешеходна улица “Caminito”, родното място на тангото.  Ще се потопим в историята на страната сред забележително красивите сгради на историческия комплекс  Пласа де Майо, където е  Парламента, известен още като Розовата къща, Катедралата, Националната банка и архитектурното творение от 18 век – сградата  Кабилдо. Няма да пропуснем и останалите забележителности в града - театър Колон, който е един от най-големите театри в света, известен със своята величествена сграда и безупречна акустика. (само отвън), следва гробницата на Евита Перон в елегантния квартал Реколета,(входът се заплаща на място само с карта)  Палермо с фото-стоп на площада на Обединените нации. Свободно време. Нощувка в Буенос Айрес.

11 ДЕН –31.10.2025 Закуска. Този ден може да бъде свободен за вас,или да изберете екскурзия до ранчо и среща с гаучоси в пампата *. Ще тръгнем в 09.00 ч. сутринта, за да прекараме един ден сред типичната среда на аржентинските гаучоси. Тук  ще имате възможност да участвате или наблюдавате обяздване на коне, да наблюдавате шоу на гаучосите с танци и да опитате от  чая мате. Очаква ви вкусен обяд с местни специалитети  и напитки. Връщане в хотела около 17.00-18.00 ч. Нощувка в Буенос Айрес

12 ДЕН –01.11.2025 Закуска. Свободно време в Буенос Айрес или по желание:
Еднодневна екскурзия с ферибот до Монтевидео с включена туристическа обиколка*.-местата за тази екскурзия се заявяват предварително още при записване, защото са ограничени.
При избор на това мероприятие закуската ще е ранна (сух пакет при възможност).
Тръгване от хотела в 06.00 ч. В 07.15 ч. – отплаване с кораб от пристанището на Буенос Айрес. В 10.00 ч. - пристигане в Монтевидео. От 10.30ч. ще започне туристическата обиколка: Площада на Независимостта, Сградата на Парламента, театър Солис, закрития пазар на Монтевидео. Обиколката продължава с посещение на аристократичния квартал Карраско, Крайбрежния булевард с хубавите плажове, откъдето имате възможност да се наслаждавате на панорамата на града. Към 15.30 ч.-  връщане в централната част на града и свободно време. В 17.30 ч. ще се отправим към пристанището за да оптъпуваме в 19.00 ч. – към  Буенос Айрес. Пристигане в Буенос Айрес около 22.00 ч. Нощувка в Буенос Айрес

13 ДЕН –02.11.2025 Закуска. Свободно време в Буенос Айрес или по желание
Еднодневна екскурзия с ферибот до Колония дел Сакраменто (Colonia del Sacramento)*- бившата португалска Колония да Сакраменто е град в югозападната част на Уругвай от Рио де ла Плата с лице към Буенос Айрес. Това е най-старият град в Уругвай и столица на областта Колония. Тя има население от 129 127 души (при преброяване през 2015 г.). Градът е известен със своите исторически места, част от сметовното културно наследство Модерната Колония произвежда текстилни изделия и има зона за свободна търговия, в допълнение към политехнически център и различни правителствени сгради.
А вечерта, хайде на една незабравима вечер с много танци – посещение на танго шоу*. Нощувка в Буенос Айрес.

14 ДЕН -03.11.2025 Закуска. Трансфер до летището. В 13.50ч. полет Буенос Айрес – Рим.

15 ДЕН – 04.11.2025 Пристигане в Рим  в 06.35ч. В 09.20ч.  полет Рим-София. Пристигане на летище София в 12.20ч.",https://www.2mko.com/img/PROGRAMI/BIG_christ_the_redeemer_3_1542631132987.jpg,https://www.2mko.com/ekskurzia/rio-de-zhanejro-iguasu-i-buenos-ajres-oformena-grupa/987,6649,"*Промоционалната цена 6 649 лв е валидна при записване и депозиране минимум 6 месеца преди датата на отпътуване.
Стандартната цена 6 749 лв е валидна при записване и депозиране в срок по малък от 6 месеца.
Уточнение: Отбелязаните със звездичка / * / опции за посещение на различни мероприятия и обекти, се предлагат с допълнително заплащане, чиято цена можете да видите в раздел „ ПОЯСНЕНИЯ – В ПАКЕТНАТА ЦЕНАТА НЕ СЕ ВКЛЮЧВА.”
ПОЯСНЕНИЯ ПО ПРОГРАМА:
Договор за пътуването: След записване за екскурзията се изготвя договор за пътуването и се заплаща депозит в размер на 3 324лв. на човек. Краен срок за заплащане на цялата сума по договор 30 работни дни преди датата на отпътуване. За изготвяне на договор е необходимо да предоствите данни от лична карта и копие от задгараничена паспорт.
Депозит по програма: 3 324 лв.
Настанявяне: Пакетната цена е на човек настанен в двойна стая. За единична стая се налага доплащне от 1 700лв.(подлежи на препотвърждение)
Начин на плащане: в брой или по банков път. Не се приемат плащания с кредитна или дебитна карта. Заплащането в брой може да се напарави ако крайната сума не надвишава 10 000 лева. В случай, че крайната сума надвишава 10 000 лева, то плащането задължително се прави по банков път.
МИНИМАЛЕН БРОЙ УЧАСТНИЦИ, НЕОБХОДИМ ЗА ПРОВЕЖДАНЕ НА ТУРИСТИЧЕСКИЯ ПАКЕТ 14 ДУШИ. В СЛУЧАЙ ЧЕ НЕ СЕ СЪБЕРЕ ГРУПА ОТ 14 ЧОВЕКА, СЕ НАЛАГА ДОПЛАЩАНЕ, КОЕТО СЕ ОПРЕДЕЛЯ В ЗАВИСИМОСТ ОТ БРОЯ НА УЧАСТНИЦИТЕ ПО ПРОГРАМАТА.
КРАЕН СРОК, ЗА ЕВЕНТУАЛНО ПРЕКРАТЯВАНЕ НА ДОГОВОРА ПРЕДИ ЗАПОЧВАНЕ 
НА ИЗПЪЛНЕНИЕТО НА ТУРИСТИЧЕСКИЯ ПАКЕТ, В СЛУЧАЙ ЧЕ НЕ Е НАБРАН МИНИМАЛНИЯТ БРОЙ УЧАСТНИЦИ 20 ДНИ ПРЕДИ ДАТАТА НА ОТПЪТУВАНЕ
1. ЦЕНАТА ВКЛЮЧВА:
 самолетни билети за всички международни и вътрешни полети с включен ръчен и чекиран багаж; 
 летищни такси за всички полети ;
 Полетна информация:
1 ДЕН – 21.10.2025 Среща в 05.00 ч. на летище София, Терминал 2. Полет София – Рим в 07.00ч. Пристигане в Рим в 07.55ч. В 21.55ч. полет Рим – Рио де Жанейро.
2 ДЕН –22.10.2025 Пристигане в Рио де Жанейро в 04.55ч.
6 ДЕН –-26.10.2025 В 14.05 ч. - полет Рио де Жанейро- Игуасу. Кацане на летището в Игуасу в 16.00 ч
9 ДЕН –29.10.2025 В 15.10 ч. полет Игуасу - Буенос Айрес. Кацане в Буенос Айрес в 17.00 ч. 
14 ДЕН -03.11.2025 В 13.50ч. полет Буенос Айрес – Рим.
15 ДЕН – 04.11.2025 Пристигане в Рим в 06.35ч. В 09.20ч. полет Рим-София. Пристигане на летище София в 12.20ч.
*Външните полети посочени в програмата са актуални, останалите подлежат на препотвърждение. За външните полети лимитът за багаж е 23 кг. за голям багаж и 7 кг. за ръчен багаж.За вътрешните полети и полетите между отделните държави лимитът е 20 кг. за голям багаж и 7 кг. за ръчен багаж. Моля да имате предвид, че местата по полетите се разпределят автоматично от системата на авиокомпанията. Запазването на определени места става срещу допълнително заплащане.
всички трансфери летище – хотел – летище;
12 нощувки в хотели 3*и 4* в Аржентина и Бразилия, с включени 12 закуски и 1 обяд; 
 4 нощувки в Рио де Жанейро
 3 нощувки в Игуасу 
 5 нощувки в Буенос Айрес 
 Настаняването в хотелите е между 14.00 ч и 16.00 ч.
 Обиколки и посещения.
 туристическа обиколка „Един ден в Рио” (3-ти ден);
 посещение на Колониалния център на Рио (3-ти ден);
 разглеждане на сатдион Маракана отвън (3-ти ден);
 изкачване на хълма Корковадо (със статуята на Исус) със зъбчата железница, като се пътува през тропическа гора (3-ти ден);
 качване с лифт до хълма „Захарната Глава” (3-ти ден);
 посещение на водопадите Игуасу от бразилска страна (7-ми ден) и от аржентинска страна (8-ми ден);
 посещение на Птичия парк (7-ми ден);
 посещение на Тройната граница между Парагвай, Бразилия и Аржентина (8-ми ден)
 панорамна и туристическа обиколка на Буенос Айрес (10-ти ден); 
 наземен транспорт с туристически автобус; 
 екскурзоводско обслужване, водач и местен екскурзовод (с превод на български език); от водачът, който придружава групата. 
 такса екскурзоводско и шофьорско обслужване по време на обиколките;
2. В ЦЕНАТА НЕ СА ВКЛЮЧЕНИ: 
 Застраховки: Мед.застраховка и застраховка Отказ от пътуване не са включени в пакетната цена, може да сключите такива застраховки при нас от избороените по долу или да направите на друго място. Моля да имате предвид, че медицинската застраховка е задължителна при пътувне извън страната.
 Медицинска застраховка Bulstrad 
 Медицинска и туристическа застраховка Bulstrad с покритие 25 000 евро – 34 лв (за лица до 70 год.), 68 - за лица от 71 год. до 80 год.
 Медицински застраховки Аллианц с включена защита за COVID 19
 Allianz - Застраховка защита при пътуване „Класик“ – с покритие - до 60 000 лв. Застрахрователната премия се изчислява на база продължителност на пътуване и възраст на клиента.
 или
 Allianz - Застраховка защита при пътуване „Премиум“ – с покритие - до 120 000 лв. Застрахователната премия се изчислява на база продължителност на пътуване и възраст на клиента.
 Застраховка „Отказ от пътуване Плюс
 Allianz - Допълнителна застраховка „Отказ от пътуване Плюс“ - с покритие - до 20 000 лв, при отмяна на пътуване или прекъсване на пътуване. Застрахователната премия се изчислява на база стойността на пътуване.
 *Общи условия и информация за застрахователни продукти може да откриете на нашият сайт в Помощна иформация, раздел Застраховки.
 допълнителни екскурзии и мероприятия, които се заявяват и заплащат предварително:
 самба шоу ‘Ginga Tropical“ - (3-ти ден);- 115 щ.долара/(без вечеря) - 140 щ.долара (с вечеря) 
 полудневна екскурзия до чаровното градче Нитерой – 90 щ.долара - (4-ти ден).
 посещение на ботаническата градина в Рио – 25 щ.долара -(при група от минимум 10 човека) - (4-ти ден);
 екскурзия до Петрополис (с включен обяд) – 75 щ. долара- (5-ти ден);
 макуку сафари - от бразилска страна - 105 щ.долара - (7-ми ден);
 полет с хеликоптер над водопадите Игуасу – 150 щ.долара –(7-ми ден);
 шоу програма в Игуасу (с вечеря) – 85 щ.долара - (7-ми ден);
 екскурзия с корабче до „Тигре и Делта” – 70 щ. долара - ( 9-ти ден);
 посещение на ранчо в пампата (с включен обяд) – 210 щ.долара- (11-ти ден);
 екскурзия до Монтевидео (с ферибот) – 460 щ.долара (с включена обиколка на Монтевидео и трансфер до ферибота) – (12-ти ден); За екскурзията до Монтевидео местата се заявяват предварително още при записване, защото са ограничени.
 екскурзия до Колония дел Сакраменто (с ферибот) – 210 щ.долара -(13-ти ден);
 танго шоу в Буенос Айрес (13-ти ден) - 105 щ.долара (без вечеря) /150 щ.долара (с вечеря);
 Важно: Допълнителните мероприятия по програма се заявяват при записване за екскурзията или най - късно до 10 работни дни след записване. Туроператорът не носи отговорност, ако срокът за записване не е спазен от клиента. Допълнителните мероприятия се заплащат се с последнта вноска по договор - 30 работни дни преди датата на отпътуване. При заявяване на допълнително мероприятие по време на пътуването и в случай, че има възможност и свободни места, то стойността му ще бъде с 40% по висока от обявената цена в програмата. Цените на допълнителните екскурзии и мероприятия са към 15.03.2025г и е възможно да подлежат на актуализация.
 допълнителни екскурзии и мероприятия (плащат се на място):
 билети градски транспорт в Рио: 
 - за метро– около 5-6 щ.долара; за автобус – около 12 щ.долара; 
 посещение на стадион Маракана отвътре -(6-ти ден);
 18 реала от Понеделник до Четвъртък
 20 реала от Петък до Неделя
*Забележки:
1.Пътуващият има право да прекрати договора по всяко време преди започването на изпълнението на туристическия пакет, след като заплати съответните разходи за прекратяване на договора. Подробна информация относно таксите дължими при прекратяване на договора, може да откриете в ОБЩИТЕ УСЛОВИЯ НА ДОГОВОРА ЗА ПРЕДОСТАВЯНЕ НА ТУРИСТИЧЕСКИ ПАКЕТИ ОТ ТУРОЕРАТОРА.
2.Туроператорът има право да променя информацията съдържаща се в настоящия документ, като уведоми пътуващия за всяка промяна в предоговорната информация по ясен, разбираем и видим начин преди сключването на договора за туристически пакет. Подробна информация относно обхвата на промените и начина на уведомяване може да откриете в ОБЩИТЕ УСЛОВИЯ НА ДОГОВОРА ЗА ПРЕДОСТАВЯНЕ НА ТУРИСТИЧЕСКИ ПАКЕТИ ОТ ТУРОПЕРАТОРА.
3. Полетите, посочени в програмата, се актуализират при потвърждение на групата, което може да доведе до промени в програмата за дните първи и втори, както и за последните два дни по същата. Моля да имате предвид, че местата по полетите се разпределят автоматично от системата на авиокомпанията. Запазването на определени места става срещу допълнително заплащане.
4. За външните полети лимитът за багаж е 23 кг. за голям багаж и 7 кг. за ръчен багаж.За вътрешните полети и полетите между отделните държави лимитът е 20 кг. за голям багаж и 7 кг. за ръчен багаж. 
5. Допълнителните мероприятия по програма се заявяват при записване за екскурзията или най - късно до 10 работни дни след записване. Туроператорът не носи отговорност, ако срокът за записване не е спазен от клиента. Допълнителните мероприятия се заплащат се с последнта вноска по договор - 30 работни дни преди датата на отпътуване. При заявяване на допълнително мероприятие по време на пътуването и в случай, че има възможност и свободни места, то стойността му ще бъде с 40% по висока от обявената цена в програмата. Цените на допълнителните екскурзии и мероприятия са към 15.03.2025г и е възможно да подлежат на актуализация. При заявяване на допълнително мероприятие по време на пътуването и в случай, че има възможност и свободни места, то стойността му ще бъде с 40% по висока от обявената цена в програмата.
6. Категоризацията на хотелите не съответства на критериите за категоризация на хотелите в Европа.
7.Туроператорът си запазва правото при промяна на летищните такси от 
страна на Авиокомпанията, да промени летищните такси и съответно цената на екскурзията. 
В такъв случай разликата в летищните такси трябва да бъде доплатена от клиента. 
8. Няма задължителни имунизации и ваксинации.
9. Пакетната цена може да се изчисли за различен брой нощувки, както и за индивидуално пътуване.
10. Екскурзията не е подходящи за лица с ограничена подвижност.",6,"['самолетни билети за всички международни и вътрешни полети с включен ръчен и чекиран багаж;', 'летищни такси за всички полети ;', 'Полетна информация:']","['4 нощувки в Рио де Жанейро', '3 нощувки в Игуасу', '5 нощувки в Буенос Айрес', 'Настаняването в хотелите е между 14.00 ч и 16.00 ч.', 'Обиколки и посещения.', 'туристическа обиколка „Един ден в Рио” (3-ти ден);', 'посещение на Колониалния център на Рио (3-ти ден);', 'разглеждане на сатдион Маракана отвън (3-ти ден);', 'изкачване на хълма Корковадо (със статуята на Исус) със зъбчата железница, като се пътува през тропическа гора (3-ти ден);', 'качване с лифт до хълма „Захарната Глава” (3-ти ден);', 'посещение на водопадите Игуасу от бразилска страна (7-ми ден) и от аржентинска страна (8-ми ден);', 'посещение на Птичия парк (7-ми ден);', 'посещение на Тройната граница между Парагвай, Бразилия и Аржентина (8-ми ден)', 'панорамна и туристическа обиколка на Буенос Айрес (10-ти ден);', 'наземен транспорт с туристически автобус;', 'екскурзоводско обслужване, водач и местен екскурзовод (с превод на български език); от водачът, който придружава групата.', 'такса екскурзоводско и шофьорско обслужване по време на обиколките;']","['за пътуване Аржентина:\n• Задграничен паспорт с валидност минимум 6 месеца след датата на тръгване;\n• За деца до 18 год. нотариално заверена декларация от родителите с разрешение детето им да пътува', 'за пътуване Бразилия:\n• Задграничен паспорт с валидност минимум 6 месеца след датата на тръгване;\n• За деца до 18 год. нотариално заверена декларация от родителите с разрешение детето им да пътува.']"
